"ITTER107","Territorio","TIPO_DATO_CENS_POP","Tipo dato","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"021004","Appiano sulla strada del vino/Eppan an der Weinstraße","RESPOP_AV","popolazione residente","2021","2021",14741,,
"043003","Appignano","RESPOP_AV","popolazione residente","2021","2021",4030,,
"044005","Appignano del Tronto","RESPOP_AV","popolazione residente","2021","2021",1693,,
"014004","Aprica","RESPOP_AV","popolazione residente","2021","2021",1495,,
"008002","Apricale","RESPOP_AV","popolazione residente","2021","2021",628,,
"071004","Apricena","RESPOP_AV","popolazione residente","2021","2021",12617,,
"078012","Aprigliano","RESPOP_AV","popolazione residente","2021","2021",2384,,
"059001","Aprilia","RESPOP_AV","popolazione residente","2021","2021",74119,,
"065008","Aquara","RESPOP_AV","popolazione residente","2021","2021",1362,,
"008003","Aquila d'Arroscia","RESPOP_AV","popolazione residente","2021","2021",147,,
"030004","Aquileia","RESPOP_AV","popolazione residente","2021","2021",3148,,
"064004","Aquilonia","RESPOP_AV","popolazione residente","2021","2021",1507,,
"060007","Aquino","RESPOP_AV","popolazione residente","2021","2021",4999,,
"075006","Aradeo","RESPOP_AV","popolazione residente","2021","2021",8928,,
"084003","Aragona","RESPOP_AV","popolazione residente","2021","2021",8860,,
"005004","Aramengo","RESPOP_AV","popolazione residente","2021","2021",565,,
"093002","Arba","RESPOP_AV","popolazione residente","2021","2021",1274,,
"095006","Arborea","RESPOP_AV","popolazione residente","2021","2021",3777,,
"002006","Arborio","RESPOP_AV","popolazione residente","2021","2021",830,,
"026002","Arcade","RESPOP_AV","popolazione residente","2021","2021",4504,,
"060008","Arce","RESPOP_AV","popolazione residente","2021","2021",5430,,
"016011","Arcene","RESPOP_AV","popolazione residente","2021","2021",4815,,
"042003","Arcevia","RESPOP_AV","popolazione residente","2021","2021",4286,,
"069002","Archi","RESPOP_AV","popolazione residente","2021","2021",2032,,
"053001","Arcidosso","RESPOP_AV","popolazione residente","2021","2021",4226,,
"058008","Arcinazzo Romano","RESPOP_AV","popolazione residente","2021","2021",1236,,
"012004","Arcisate","RESPOP_AV","popolazione residente","2021","2021",9915,,
"022006","Arco","RESPOP_AV","popolazione residente","2021","2021",17691,,
"011002","Arcola","RESPOP_AV","popolazione residente","2021","2021",10183,,
"023004","Arcole","RESPOP_AV","popolazione residente","2021","2021",6329,,
"015007","Arconate","RESPOP_AV","popolazione residente","2021","2021",6758,,
"108004","Arcore","RESPOP_AV","popolazione residente","2021","2021",17828,,
"024006","Arcugnano","RESPOP_AV","popolazione residente","2021","2021",7717,,
"090005","Ardara","RESPOP_AV","popolazione residente","2021","2021",736,,
"095007","Ardauli","RESPOP_AV","popolazione residente","2021","2021",780,,
"058117","Ardea","RESPOP_AV","popolazione residente","2021","2021",48864,,
"014005","Ardenno","RESPOP_AV","popolazione residente","2021","2021",3222,,
"016012","Ardesio","RESPOP_AV","popolazione residente","2021","2021",3344,,
"080005","Ardore","RESPOP_AV","popolazione residente","2021","2021",4780,,
"102002","Arena","RESPOP_AV","popolazione residente","2021","2021",1253,,
"018005","Arena Po","RESPOP_AV","popolazione residente","2021","2021",1522,,
"010001","Arenzano","RESPOP_AV","popolazione residente","2021","2021",11163,,
"015009","Arese","RESPOP_AV","popolazione residente","2021","2021",19551,,
"013011","Argegno","RESPOP_AV","popolazione residente","2021","2021",679,,
"037002","Argelato","RESPOP_AV","popolazione residente","2021","2021",9693,,
"038001","Argenta","RESPOP_AV","popolazione residente","2021","2021",20995,,
"004006","Argentera","RESPOP_AV","popolazione residente","2021","2021",78,,
"004007","Arguello","RESPOP_AV","popolazione residente","2021","2021",199,,
"079007","Argusto","RESPOP_AV","popolazione residente","2021","2021",458,,
"069003","Ari","RESPOP_AV","popolazione residente","2021","2021",1068,,
"064005","Ariano Irpino","RESPOP_AV","popolazione residente","2021","2021",21240,,
"029002","Ariano nel Polesine","RESPOP_AV","popolazione residente","2021","2021",4000,,
"058009","Ariccia","RESPOP_AV","popolazione residente","2021","2021",18117,,
"069004","Arielli","RESPOP_AV","popolazione residente","2021","2021",1081,,
"061004","Arienzo","RESPOP_AV","popolazione residente","2021","2021",5290,,
"001012","Arignano","RESPOP_AV","popolazione residente","2021","2021",1072,,
"091001","Aritzo","RESPOP_AV","popolazione residente","2021","2021",1237,,
"103003","Arizzano","RESPOP_AV","popolazione residente","2021","2021",1941,,
"056002","Arlena di Castro","RESPOP_AV","popolazione residente","2021","2021",827,,
"015010","Arluno","RESPOP_AV","popolazione residente","2021","2021",12275,,
"003006","Armeno","RESPOP_AV","popolazione residente","2021","2021",2110,,
"076005","Armento","RESPOP_AV","popolazione residente","2021","2021",579,,
"008004","Armo","RESPOP_AV","popolazione residente","2021","2021",118,,
"007004","Arnad","RESPOP_AV","popolazione residente","2021","2021",1249,,
"060009","Arnara","RESPOP_AV","popolazione residente","2021","2021",2199,,
"009007","Arnasco","RESPOP_AV","popolazione residente","2021","2021",573,,
"075007","Arnesano","RESPOP_AV","popolazione residente","2021","2021",3946,,
"103004","Arola","RESPOP_AV","popolazione residente","2021","2021",241,,
"003008","Arona","RESPOP_AV","popolazione residente","2021","2021",13675,,
"013012","Arosio","RESPOP_AV","popolazione residente","2021","2021",5114,,
"062005","Arpaia","RESPOP_AV","popolazione residente","2021","2021",1981,,
"062006","Arpaise","RESPOP_AV","popolazione residente","2021","2021",727,,
"060010","Arpino","RESPOP_AV","popolazione residente","2021","2021",6799,,
"028005","Arquà Petrarca","RESPOP_AV","popolazione residente","2021","2021",1817,,
"029003","Arquà Polesine","RESPOP_AV","popolazione residente","2021","2021",2616,,
"044006","Arquata del Tronto","RESPOP_AV","popolazione residente","2021","2021",1013,,
"006009","Arquata Scrivia","RESPOP_AV","popolazione residente","2021","2021",6236,,
"028006","Arre","RESPOP_AV","popolazione residente","2021","2021",2097,,
"055005","Arrone","RESPOP_AV","popolazione residente","2021","2021",2561,,
"012005","Arsago Seprio","RESPOP_AV","popolazione residente","2021","2021",4785,,
"025004","Arsiè","RESPOP_AV","popolazione residente","2021","2021",2203,,
"024007","Arsiero","RESPOP_AV","popolazione residente","2021","2021",3021,,
"067003","Arsita","RESPOP_AV","popolazione residente","2021","2021",756,,
"058010","Arsoli","RESPOP_AV","popolazione residente","2021","2021",1387,,
"030005","Arta Terme","RESPOP_AV","popolazione residente","2021","2021",2056,,
"030006","Artegna","RESPOP_AV","popolazione residente","2021","2021",2882,,
"058011","Artena","RESPOP_AV","popolazione residente","2021","2021",13666,,
"017007","Artogne","RESPOP_AV","popolazione residente","2021","2021",3567,,
"007005","Arvier","RESPOP_AV","popolazione residente","2021","2021",833,,
"090006","Arzachena","RESPOP_AV","popolazione residente","2021","2021",13328,,
"016013","Arzago d'Adda","RESPOP_AV","popolazione residente","2021","2021",2744,,
"091002","Arzana","RESPOP_AV","popolazione residente","2021","2021",2259,,
"063005","Arzano","RESPOP_AV","popolazione residente","2021","2021",32465,,
"028007","Arzergrande","RESPOP_AV","popolazione residente","2021","2021",4800,,
"024008","Arzignano","RESPOP_AV","popolazione residente","2021","2021",25094,,
"065009","Ascea","RESPOP_AV","popolazione residente","2021","2021",5808,,
"052002","Asciano","RESPOP_AV","popolazione residente","2021","2021",6812,,
"071005","Ascoli Satriano","RESPOP_AV","popolazione residente","2021","2021",5925,,
"057004","Ascrea","RESPOP_AV","popolazione residente","2021","2021",215,,
"024009","Asiago","RESPOP_AV","popolazione residente","2021","2021",6361,,
"024010","Asigliano Veneto","RESPOP_AV","popolazione residente","2021","2021",844,,
"002007","Asigliano Vercellese","RESPOP_AV","popolazione residente","2021","2021",1382,,
"020002","Asola","RESPOP_AV","popolazione residente","2021","2021",9912,,
"026003","Asolo","RESPOP_AV","popolazione residente","2021","2021",8960,,
"015011","Assago","RESPOP_AV","popolazione residente","2021","2021",9140,,
"092003","Assemini","RESPOP_AV","popolazione residente","2021","2021",26159,,
"054001","Assisi","RESPOP_AV","popolazione residente","2021","2021",27880,,
"013013","Asso","RESPOP_AV","popolazione residente","2021","2021",3528,,
"095008","Assolo","RESPOP_AV","popolazione residente","2021","2021",348,,
"086003","Assoro","RESPOP_AV","popolazione residente","2021","2021",4868,,
"095009","Asuni","RESPOP_AV","popolazione residente","2021","2021",311,,
"066005","Ateleta","RESPOP_AV","popolazione residente","2021","2021",1093,,
"076006","Atella","RESPOP_AV","popolazione residente","2021","2021",3681,,
"065010","Atena Lucana","RESPOP_AV","popolazione residente","2021","2021",2396,,
"069005","Atessa","RESPOP_AV","popolazione residente","2021","2021",10441,,
"060011","Atina","RESPOP_AV","popolazione residente","2021","2021",4129,,
"065011","Atrani","RESPOP_AV","popolazione residente","2021","2021",802,,
"067004","Atri","RESPOP_AV","popolazione residente","2021","2021",10064,,
"064006","Atripalda","RESPOP_AV","popolazione residente","2021","2021",10455,,
"055006","Attigliano","RESPOP_AV","popolazione residente","2021","2021",1969,,
"030007","Attimis","RESPOP_AV","popolazione residente","2021","2021",1683,,
"091003","Atzara","RESPOP_AV","popolazione residente","2021","2021",1026,,
"089001","Augusta","RESPOP_AV","popolazione residente","2021","2021",34715,,
"065012","Auletta","RESPOP_AV","popolazione residente","2021","2021",2150,,
"045001","Aulla","RESPOP_AV","popolazione residente","2021","2021",10719,,
"103005","Aurano","RESPOP_AV","popolazione residente","2021","2021",103,,
"008005","Aurigo","RESPOP_AV","popolazione residente","2021","2021",337,,
"025005","Auronzo di Cadore","RESPOP_AV","popolazione residente","2021","2021",3110,,
"060012","Ausonia","RESPOP_AV","popolazione residente","2021","2021",2431,,
"091004","Austis","RESPOP_AV","popolazione residente","2021","2021",772,,
"010002","Avegno","RESPOP_AV","popolazione residente","2021","2021",2519,,
"021005","Avelengo/Hafling","RESPOP_AV","popolazione residente","2021","2021",811,,
"064007","Avella","RESPOP_AV","popolazione residente","2021","2021",7606,,
"016014","Averara","RESPOP_AV","popolazione residente","2021","2021",173,,
"061005","Aversa","RESPOP_AV","popolazione residente","2021","2021",50194,,
"073001","Avetrana","RESPOP_AV","popolazione residente","2021","2021",6311,,
"066006","Avezzano","RESPOP_AV","popolazione residente","2021","2021",41026,,
"093004","Aviano","RESPOP_AV","popolazione residente","2021","2021",8866,,
"016015","Aviatico","RESPOP_AV","popolazione residente","2021","2021",575,,
"001013","Avigliana","RESPOP_AV","popolazione residente","2021","2021",12350,,
"076007","Avigliano","RESPOP_AV","popolazione residente","2021","2021",10716,,
"055033","Avigliano Umbro","RESPOP_AV","popolazione residente","2021","2021",2384,,
"022007","Avio","RESPOP_AV","popolazione residente","2021","2021",4108,,
"007006","Avise","RESPOP_AV","popolazione residente","2021","2021",299,,
"089002","Avola","RESPOP_AV","popolazione residente","2021","2021",30474,,
"006010","Avolasca","RESPOP_AV","popolazione residente","2021","2021",253,,
"007007","Ayas","RESPOP_AV","popolazione residente","2021","2021",1359,,
"007008","Aymavilles","RESPOP_AV","popolazione residente","2021","2021",2114,,
"001014","Azeglio","RESPOP_AV","popolazione residente","2021","2021",1240,,
"019004","Azzanello","RESPOP_AV","popolazione residente","2021","2021",615,,
"005006","Azzano d'Asti","RESPOP_AV","popolazione residente","2021","2021",384,,
"093005","Azzano Decimo","RESPOP_AV","popolazione residente","2021","2021",15660,,
"017008","Azzano Mella","RESPOP_AV","popolazione residente","2021","2021",3398,,
"016016","Azzano San Paolo","RESPOP_AV","popolazione residente","2021","2021",7596,,
"012006","Azzate","RESPOP_AV","popolazione residente","2021","2021",4621,,
"012007","Azzio","RESPOP_AV","popolazione residente","2021","2021",755,,
"016017","Azzone","RESPOP_AV","popolazione residente","2021","2021",372,,
"103006","Baceno","RESPOP_AV","popolazione residente","2021","2021",869,,
"063006","Bacoli","RESPOP_AV","popolazione residente","2021","2021",25410,,
"008006","Badalucco","RESPOP_AV","popolazione residente","2021","2021",1068,,
"090081","Badesi","RESPOP_AV","popolazione residente","2021","2021",1838,,
"021006","Badia/Abtei","RESPOP_AV","popolazione residente","2021","2021",3533,,
"023005","Badia Calavena","RESPOP_AV","popolazione residente","2021","2021",2581,,
"018006","Badia Pavese","RESPOP_AV","popolazione residente","2021","2021",394,,
"029004","Badia Polesine","RESPOP_AV","popolazione residente","2021","2021",10020,,
"051003","Badia Tedalda","RESPOP_AV","popolazione residente","2021","2021",971,,
"079008","Badolato","RESPOP_AV","popolazione residente","2021","2021",2831,,
"080006","Bagaladi","RESPOP_AV","popolazione residente","2021","2021",953,,
"082006","Bagheria","RESPOP_AV","popolazione residente","2021","2021",53221,,
"039002","Bagnacavallo","RESPOP_AV","popolazione residente","2021","2021",16398,,
"080007","Bagnara Calabra","RESPOP_AV","popolazione residente","2021","2021",9373,,
"039003","Bagnara di Romagna","RESPOP_AV","popolazione residente","2021","2021",2405,,
"018007","Bagnaria","RESPOP_AV","popolazione residente","2021","2021",632,,
"030008","Bagnaria Arsa","RESPOP_AV","popolazione residente","2021","2021",3453,,
"004008","Bagnasco","RESPOP_AV","popolazione residente","2021","2021",973,,
"016018","Bagnatica","RESPOP_AV","popolazione residente","2021","2021",4439,,
"046002","Bagni di Lucca","RESPOP_AV","popolazione residente","2021","2021",5593,,
"048001","Bagno a Ripoli","RESPOP_AV","popolazione residente","2021","2021",25314,,
"040001","Bagno di Romagna","RESPOP_AV","popolazione residente","2021","2021",5618,,
"094003","Bagnoli del Trigno","RESPOP_AV","popolazione residente","2021","2021",649,,
"028008","Bagnoli di Sopra","RESPOP_AV","popolazione residente","2021","2021",3386,,
"064009","Bagnoli Irpino","RESPOP_AV","popolazione residente","2021","2021",3029,,
"019005","Bagnolo Cremasco","RESPOP_AV","popolazione residente","2021","2021",4931,,
"075008","Bagnolo del Salento","RESPOP_AV","popolazione residente","2021","2021",1767,,
"029005","Bagnolo di Po","RESPOP_AV","popolazione residente","2021","2021",1235,,
"035002","Bagnolo in Piano","RESPOP_AV","popolazione residente","2021","2021",9540,,
"017009","Bagnolo Mella","RESPOP_AV","popolazione residente","2021","2021",12494,,
"004009","Bagnolo Piemonte","RESPOP_AV","popolazione residente","2021","2021",5817,,
"020003","Bagnolo San Vito","RESPOP_AV","popolazione residente","2021","2021",5850,,
"045002","Bagnone","RESPOP_AV","popolazione residente","2021","2021",1722,,
"056003","Bagnoregio","RESPOP_AV","popolazione residente","2021","2021",3482,,
"017010","Bagolino","RESPOP_AV","popolazione residente","2021","2021",3755,,
"061006","Baia e Latina","RESPOP_AV","popolazione residente","2021","2021",2036,,
"064010","Baiano","RESPOP_AV","popolazione residente","2021","2021",4515,,
"001015","Bairo","RESPOP_AV","popolazione residente","2021","2021",790,,
"035003","Baiso","RESPOP_AV","popolazione residente","2021","2021",3218,,
"008007","Bajardo","RESPOP_AV","popolazione residente","2021","2021",372,,
"001016","Balangero","RESPOP_AV","popolazione residente","2021","2021",3064,,
"005007","Baldichieri d'Asti","RESPOP_AV","popolazione residente","2021","2021",1090,,
"001017","Baldissero Canavese","RESPOP_AV","popolazione residente","2021","2021",530,,
"004010","Baldissero d'Alba","RESPOP_AV","popolazione residente","2021","2021",1048,,
"001018","Baldissero Torinese","RESPOP_AV","popolazione residente","2021","2021",3755,,
"082007","Balestrate","RESPOP_AV","popolazione residente","2021","2021",6239,,
"009008","Balestrino","RESPOP_AV","popolazione residente","2021","2021",525,,
"097004","Ballabio","RESPOP_AV","popolazione residente","2021","2021",4150,,
"001019","Balme","RESPOP_AV","popolazione residente","2021","2021",105,,
